year,day,month,Q
1996,25,Jun,47.9
1996,26,Jun,49.2
1996,27,Jun,53.5
1996,28,Jun,56.5
1996,29,Jun,53.5
1996,30,Jun,46.6
1997,1,Jun,20.65
1997,2,Jun,20.65
1997,3,Jun,18.75
1997,4,Jun,20.65
1997,5,Jun,21.6
1997,6,Jun,22.55
1997,7,Jun,21.6
1997,8,Jun,21.6
1997,9,Jun,20.65
1997,10,Jun,20.65
1997,11,Jun,20.65
1997,12,Jun,19.7
1997,13,Jun,15.9
1997,14,Jun,11.4
1997,15,Jun,11.4
1997,16,Jun,13.35
1997,17,Jun,14
1997,18,Jun,18.75
1997,19,Jun,23.5
1997,20,Jun,24.55
1997,21,Jun,22.55
1997,22,Jun,23.5
1997,23,Jun,23.5
1997,24,Jun,23.5
1997,25,Jun,18.75
1997,26,Jun,14
1997,27,Jun,13.35
1997,28,Jun,14.95
1997,29,Jun,15.9
1997,30,Jun,20.65
1998,1,Jun,12.95
1998,2,Jun,14.85
1998,3,Jun,11.32
1998,4,Jun,9.28
1998,5,Jun,8.6
1998,6,Jun,9.28
1998,7,Jun,12
1998,8,Jun,15.8
1998,9,Jun,15.8
1998,10,Jun,13.9
1998,11,Jun,12
1998,12,Jun,11.32
1998,13,Jun,10.64
1998,14,Jun,12
1998,15,Jun,9.96
1998,16,Jun,7.92
1998,17,Jun,9.28
1998,18,Jun,8.6
1998,19,Jun,9.96
1998,20,Jun,10.64
1998,21,Jun,7.92
1998,22,Jun,6.56
1998,23,Jun,5.88
1998,24,Jun,5.2
1998,25,Jun,4.41
1998,26,Jun,4.14
1998,27,Jun,3.62
1998,28,Jun,4.14
1998,29,Jun,4.41
1998,30,Jun,12
1999,1,Jun,47.24
1999,2,Jun,37
1999,3,Jun,34.6
1999,4,Jun,37
1999,5,Jun,65.28
1999,6,Jun,74.66
1999,7,Jun,49.8
1999,8,Jun,35.8
1999,9,Jun,34.6
1999,10,Jun,37
1999,11,Jun,35.8
1999,12,Jun,37
1999,13,Jun,34.6
1999,14,Jun,34.6
1999,15,Jun,35.8
1999,16,Jun,53.64
1999,17,Jun,53.64
1999,18,Jun,43.4
1999,19,Jun,32.2
1999,20,Jun,25
1999,21,Jun,20.4
1999,22,Jun,19.25
1999,23,Jun,18.1
1999,24,Jun,21.55
1999,25,Jun,25
1999,26,Jun,31
1999,27,Jun,33.4
1999,28,Jun,26.2
1999,29,Jun,23.85
1999,30,Jun,20.4
2000,1,Jun,37.9
2000,2,Jun,43.56
2000,3,Jun,56.45
2000,4,Jun,107.2
2000,5,Jun,123.4
2000,6,Jun,121.6
2000,7,Jun,116.2
2000,8,Jun,85.6
2000,9,Jun,70.95
2000,10,Jun,60.8
2000,11,Jun,56.45
2000,12,Jun,50.71
2000,13,Jun,43.56
2000,14,Jun,39.3
2000,15,Jun,37.9
2000,16,Jun,40.7
2000,17,Jun,40.7
2000,18,Jun,43.56
2000,19,Jun,47.85
2000,20,Jun,37.9
2000,21,Jun,37.9
2000,22,Jun,47.85
2000,23,Jun,43.56
2000,24,Jun,37.9
2000,25,Jun,33.7
2000,26,Jun,29.5
2000,27,Jun,28.1
2000,28,Jun,33.7
2000,29,Jun,35.1
2000,30,Jun,39.3
2001,1,Jun,59.8
2001,2,Jun,59.8
2001,3,Jun,55.45
2001,4,Jun,48.2
2001,5,Jun,42.4
2001,6,Jun,39.5
2001,7,Jun,38.28
2001,8,Jun,34.62
2001,9,Jun,28.52
2001,10,Jun,26.29
2001,11,Jun,24.27
2001,12,Jun,22.25
2001,13,Jun,18.21
2001,14,Jun,19.22
2001,15,Jun,22.25
2001,16,Jun,21.24
2001,17,Jun,21.24
2001,18,Jun,18.21
2001,19,Jun,17.2
2001,20,Jun,15.52
2001,21,Jun,13.84
2001,22,Jun,13.84
2001,23,Jun,13
2001,24,Jun,19.22
2001,25,Jun,18.21
2001,26,Jun,19.22
2001,27,Jun,17.2
2001,28,Jun,14.68
2001,29,Jun,15.52
2001,30,Jun,19.22
2002,1,Jun,32.44
2002,2,Jun,25.96
2002,3,Jun,27.24
2002,4,Jun,47.29
2002,5,Jun,44.43
2002,6,Jun,35.08
2002,7,Jun,33.76
2002,8,Jun,35.08
2002,9,Jun,35.08
2002,10,Jun,53.01
2002,11,Jun,67.38
2002,12,Jun,51.58
2002,13,Jun,39.04
2002,14,Jun,35.08
2002,15,Jun,29.8
2002,16,Jun,25.96
2002,17,Jun,23.4
2002,18,Jun,27.24
2002,19,Jun,23.4
2002,20,Jun,20.84
2002,21,Jun,18.28
2002,22,Jun,17
2002,23,Jun,14.51
2002,24,Jun,14.51
2002,25,Jun,13.68
2002,26,Jun,13.68
2002,27,Jun,13.68
2002,28,Jun,15.34
2002,29,Jun,17
2002,30,Jun,33.76
2003,1,Jun,36
2003,2,Jun,36
2003,3,Jun,37.4
2003,4,Jun,37.4
2003,5,Jun,31.8
2003,6,Jun,25.1
2003,7,Jun,19.9
2003,8,Jun,17.3
2003,9,Jun,21.2
2003,10,Jun,21.2
2003,11,Jun,18.6
2003,12,Jun,23.8
2003,13,Jun,21.2
2003,14,Jun,23.8
2003,15,Jun,22.5
2003,16,Jun,26.4
2003,17,Jun,31.8
2003,18,Jun,27.7
2003,19,Jun,23.8
2003,20,Jun,19.9
2003,21,Jun,21.2
2003,22,Jun,21.2
2003,23,Jun,21.2
2003,24,Jun,25.1
2003,25,Jun,26.4
2003,26,Jun,27.7
2003,27,Jun,23.8
2003,28,Jun,36
2003,29,Jun,58.95
2003,30,Jun,63.3
2004,1,Jun,59.2
2004,2,Jun,73
2004,3,Jun,80.5
2004,4,Jun,55.2
2004,5,Jun,41.1
2004,6,Jun,38.7
2004,7,Jun,46.1
2004,8,Jun,51.3
2004,9,Jun,50
2004,10,Jun,48.7
2004,11,Jun,51.3
2004,12,Jun,48.7
2004,13,Jun,51.3
2004,14,Jun,50
2004,15,Jun,61.9
2004,16,Jun,85
2004,17,Jun,89.8
2004,18,Jun,77.5
2004,19,Jun,65.95
2004,20,Jun,57.85
2004,21,Jun,50
2004,22,Jun,42.3
2004,23,Jun,39.9
2004,24,Jun,36.3
2004,25,Jun,36.3
2004,26,Jun,35.1
2004,27,Jun,31.5
2004,28,Jun,32.7
2004,29,Jun,39.9
2004,30,Jun,42.3
2005,1,Jun,36.1
2005,2,Jun,57.6
2005,3,Jun,62.4
2005,4,Jun,65.6
2005,5,Jun,70.4
2005,6,Jun,51.2
2005,7,Jun,40
2005,8,Jun,38.7
2005,9,Jun,37.4
2005,10,Jun,33.5
2005,11,Jun,48
2005,12,Jun,41.6
2005,13,Jun,30.9
2005,14,Jun,32.2
2005,15,Jun,30.9
2005,16,Jun,28.3
2005,17,Jun,23.1
2005,18,Jun,21.8
2005,19,Jun,21.8
2005,20,Jun,27
2005,21,Jun,34.8
2005,22,Jun,32.2
2005,23,Jun,32.2
2005,24,Jun,24.4
2005,25,Jun,17.9
2005,26,Jun,17.9
2005,27,Jun,15.3
2005,28,Jun,12.95
2005,29,Jun,13.65
2005,30,Jun,14
2006,1,Jun,66
2006,2,Jun,78
2006,3,Jun,93.4
2006,4,Jun,91.8
2006,5,Jun,90.2
2006,6,Jun,82.5
2006,7,Jun,79.5
2006,8,Jun,79.5
2006,9,Jun,78
2006,10,Jun,67.5
2006,11,Jun,64.5
2006,12,Jun,64.5
2006,13,Jun,60
2006,14,Jun,54
2006,15,Jun,52.5
2006,16,Jun,58.5
2006,17,Jun,58.5
2006,18,Jun,60
2006,19,Jun,60
2006,20,Jun,84
2006,21,Jun,101.4
2006,22,Jun,95
2006,23,Jun,85.5
2006,24,Jun,70.5
2006,25,Jun,54
2006,26,Jun,58.5
2006,27,Jun,57
2006,28,Jun,52.5
2006,29,Jun,43.5
2006,30,Jun,42
2007,1,Jun,66.17
2007,2,Jun,58.3
2007,3,Jun,55.15
2007,4,Jun,63.02
2007,5,Jun,66.17
2007,6,Jun,70.9
2007,7,Jun,83.5
2007,8,Jun,59.87
2007,9,Jun,55.15
2007,10,Jun,53.57
2007,11,Jun,46.8
2007,12,Jun,49.4
2007,13,Jun,69.32
2007,14,Jun,77.2
2007,15,Jun,75.62
2007,16,Jun,64.6
2007,17,Jun,66.17
2007,18,Jun,61.45
2007,19,Jun,61.45
2007,20,Jun,66.17
2007,21,Jun,72.48
2007,22,Jun,67.75
2007,23,Jun,53.57
2007,24,Jun,49.4
2007,25,Jun,46.8
2007,26,Jun,36.7
2007,27,Jun,44.2
2007,28,Jun,120.45
2007,29,Jun,117
2007,30,Jun,75.62
2008,1,Jun,42.5
2008,2,Jun,38.9
2008,3,Jun,34.1
2008,4,Jun,30.5
2008,5,Jun,41.3
2008,6,Jun,61.3
2008,7,Jun,69.3
2008,8,Jun,67.7
2008,9,Jun,59.7
2008,10,Jun,46.1
2008,11,Jun,37.7
2008,12,Jun,36.5
2008,13,Jun,30.5
2008,14,Jun,22.6
2008,15,Jun,19.75
2008,16,Jun,24.5
2008,17,Jun,22.6
2008,18,Jun,21.65
2008,19,Jun,20.7
2008,20,Jun,24.5
2008,21,Jun,30.5
2008,22,Jun,23.55
2008,23,Jun,19.75
2008,24,Jun,21.65
2008,25,Jun,21.65
2008,26,Jun,19.75
2008,27,Jun,18.8
2008,28,Jun,12.6
2008,29,Jun,14.2
2008,30,Jun,14.2
2009,1,Jun,65.78
2009,2,Jun,49.85
2009,3,Jun,31.7
2009,4,Jun,22.83
2009,5,Jun,22.16
2009,6,Jun,30.06
2009,7,Jun,34.94
2009,8,Jun,31.7
2009,9,Jun,30.88
2009,10,Jun,29.24
2009,11,Jun,21.49
2009,12,Jun,20.15
2009,13,Jun,20.82
2009,14,Jun,20.15
2009,15,Jun,20.82
2009,16,Jun,20.82
2009,17,Jun,26.78
2009,18,Jun,32.78
2009,19,Jun,32.78
2009,20,Jun,36.02
2009,21,Jun,21.49
2009,22,Jun,20.15
2009,23,Jun,20.82
2009,24,Jun,20.15
2009,25,Jun,20.82
2009,26,Jun,20.82
2009,27,Jun,26.78
2009,28,Jun,32.78
2009,29,Jun,32.78
2009,30,Jun,36.02
2010,1,Jun,8.6
2010,2,Jun,9.2
2010,3,Jun,13
2010,4,Jun,19
2010,5,Jun,21
2010,6,Jun,13
2010,7,Jun,9.8
2010,8,Jun,8.6
2010,9,Jun,13
2010,10,Jun,18
2010,11,Jun,18
2010,12,Jun,21
2010,13,Jun,26.2
2010,14,Jun,23.6
2010,15,Jun,19
2010,16,Jun,14
2010,17,Jun,13
2010,18,Jun,13
2010,19,Jun,14
2010,20,Jun,14
2010,21,Jun,14
2010,22,Jun,19
2010,23,Jun,23.6
2010,24,Jun,21
2010,25,Jun,18
2010,26,Jun,15
2010,27,Jun,15
2010,28,Jun,13
2010,29,Jun,11
2010,30,Jun,9.8
2011,1,Jun,69.85
2011,2,Jun,55.67
2011,3,Jun,60.4
2011,4,Jun,84.55
2011,5,Jun,102.7
2011,6,Jun,119.6
2011,7,Jun,126.4
2011,8,Jun,86.2
2011,9,Jun,69.85
2011,10,Jun,63.55
2011,11,Jun,61.98
2011,12,Jun,65.12
2011,13,Jun,71.43
2011,14,Jun,77.95
2011,15,Jun,79.6
2011,16,Jun,71.43
2011,17,Jun,65.12
2011,18,Jun,63.55
2011,19,Jun,61.98
2011,20,Jun,58.83
2011,21,Jun,60.4
2011,22,Jun,61.98
2011,23,Jun,57.25
2011,24,Jun,55.67
2011,25,Jun,54.1
2011,26,Jun,76.3
2011,27,Jun,111.1
2011,28,Jun,112.8
2011,29,Jun,97.75
2011,30,Jun,82.9
2012,1,Jun,43
2012,2,Jun,43
2012,3,Jun,38.8
2012,4,Jun,38.8
2012,5,Jun,36
2012,6,Jun,29
2012,7,Jun,25.1
2012,8,Jun,34.6
2012,9,Jun,47.2
2012,10,Jun,38.8
2012,11,Jun,37.4
2012,12,Jun,31.8
2012,13,Jun,29
2012,14,Jun,29
2012,15,Jun,26.4
2012,16,Jun,21.2
2012,17,Jun,21.2
2012,18,Jun,21.2
2012,19,Jun,21.2
2012,20,Jun,22.5
2012,21,Jun,19.9
2012,22,Jun,18.6
2012,23,Jun,17.3
2012,24,Jun,18.6
2012,25,Jun,22.5
2012,26,Jun,21.2
2012,27,Jun,14.1
2012,28,Jun,10.3
2012,29,Jun,9.35
2012,30,Jun,10.3
2013,1,Jun,3.14
2013,2,Jun,2.96
2013,3,Jun,2.78
2013,4,Jun,1.35
2013,5,Jun,1.49
2013,6,Jun,1.35
2013,7,Jun,1.49
2013,8,Jun,1.63
2013,9,Jun,1.7
2013,10,Jun,1.63
2013,11,Jun,1.56
2013,12,Jun,3.87
2013,13,Jun,18.24
2013,14,Jun,12
2013,15,Jun,7.8
2013,16,Jun,3.14
2013,17,Jun,2.42
2013,18,Jun,1.56
2013,19,Jun,1
2013,20,Jun,0.94
2013,21,Jun,0.76
2013,22,Jun,0.82
2013,23,Jun,0.82
2013,24,Jun,2.06
2013,25,Jun,12
2013,26,Jun,6.09
2013,27,Jun,7.8
2013,28,Jun,6.46
2013,29,Jun,3.14
2013,30,Jun,2.6
2014,1,Jun,28.3
2014,2,Jun,25
2014,3,Jun,18.6
2014,4,Jun,8.62
2014,5,Jun,6.74
2014,6,Jun,7.68
2014,7,Jun,7.21
2014,8,Jun,12.3
2014,9,Jun,12.3
2014,10,Jun,18.6
2014,11,Jun,19.5
2014,12,Jun,30.5
2014,13,Jun,29.4
2014,14,Jun,36.3
2014,15,Jun,25
2014,16,Jun,20.6
2014,17,Jun,23.9
2014,18,Jun,23.9
2014,19,Jun,21.7
2014,20,Jun,23.9
2014,21,Jun,18.6
2014,22,Jun,18.6
2014,23,Jun,21.7
2014,24,Jun,16.8
2014,25,Jun,15
2014,26,Jun,14.1
2014,27,Jun,10.5
2014,28,Jun,10.5
2014,29,Jun,10.5
2014,30,Jun,10.5
2015,1,Jun,5.34
2015,2,Jun,8.4
2015,3,Jun,3.36
2015,4,Jun,4.02
2015,5,Jun,3.03
2015,6,Jun,8.4
2015,7,Jun,4.68
2015,8,Jun,2.02
2015,9,Jun,2.02
2015,10,Jun,2.19
2015,11,Jun,2.19
2015,12,Jun,2.02
2015,13,Jun,2.02
2015,14,Jun,1.85
2015,15,Jun,3.36
2015,16,Jun,11.4
2015,17,Jun,9
2015,18,Jun,7.2
2015,19,Jun,9.6
2015,20,Jun,11.4
2015,21,Jun,9
2015,22,Jun,10.2
2015,23,Jun,6.6
2015,24,Jun,2.19
2015,25,Jun,1.34
2015,26,Jun,1.68
2015,27,Jun,2.36
2015,28,Jun,16.75
2015,29,Jun,10.2
2015,30,Jun,11.4
2016,1,Jun,0.7
2016,2,Jun,1.4
2016,3,Jun,7.2
2016,4,Jun,4
2016,5,Jun,5.2
2016,6,Jun,2
2016,7,Jun,5.2
2016,8,Jun,3
2016,9,Jun,2
2016,10,Jun,1.5
2016,11,Jun,1.7
2016,12,Jun,2.6
2016,13,Jun,1
2016,14,Jun,1
2016,15,Jun,3.2
2016,16,Jun,1.9
2016,17,Jun,3.6
2016,18,Jun,3.6
2016,19,Jun,2.4
2016,20,Jun,4.4
2016,21,Jun,2.6
2016,22,Jun,6.4
2016,23,Jun,22
2016,24,Jun,7.6
2016,25,Jun,5.6
2016,26,Jun,19.5
2016,27,Jun,7.6
2016,28,Jun,6.8
2016,29,Jun,3.8
2016,30,Jun,3
2017,1,Jun,46
2017,2,Jun,39
2017,3,Jun,27.2
2017,4,Jun,22.4
2017,5,Jun,19
2017,6,Jun,16
2017,7,Jun,14
2017,8,Jun,28.4
2017,9,Jun,33.4
2017,10,Jun,36.2
2017,11,Jun,34.8
2017,12,Jun,28.4
2017,13,Jun,20
2017,14,Jun,18
2017,15,Jun,19
2017,16,Jun,17
2017,17,Jun,14
2017,18,Jun,10
2017,19,Jun,9
2017,20,Jun,7
2017,21,Jun,6
2017,22,Jun,6.5
2017,23,Jun,7.5
2017,24,Jun,7
2017,25,Jun,6.5
2017,26,Jun,7
2017,27,Jun,7
2017,28,Jun,6.5
2017,29,Jun,29.6
2017,30,Jun,30.8
2018,1,Jun,53.3
2018,2,Jun,75.9
2018,3,Jun,64.85
2018,4,Jun,53.3
2018,5,Jun,45.5
2018,6,Jun,44
2018,7,Jun,44
2018,8,Jun,38
2018,9,Jun,42.5
2018,10,Jun,48.5
2018,11,Jun,48.5
2018,12,Jun,50
2018,13,Jun,53.3
2018,14,Jun,54.95
2018,15,Jun,47
2018,16,Jun,39.5
2018,17,Jun,29.2
2018,18,Jun,24.85
2018,19,Jun,26.3
2018,20,Jun,30.65
2018,21,Jun,35
2018,22,Jun,35
2018,23,Jun,39.5
2018,24,Jun,38
2018,25,Jun,35
2018,26,Jun,36.5
2018,27,Jun,36.5
2018,28,Jun,61.55
2018,29,Jun,90
2018,30,Jun,68.85
2019,1,Jun,34.4
2019,2,Jun,38.6
2019,3,Jun,24.6
2019,4,Jun,18.6
2019,5,Jun,14.6
2019,6,Jun,16.2
2019,7,Jun,6.97
2019,8,Jun,7.64
2019,9,Jun,10.32
2019,10,Jun,8.98
2019,11,Jun,4.15
2019,12,Jun,4.15
2019,13,Jun,3.72
2019,14,Jun,3.72
2019,15,Jun,3.29
2019,16,Jun,2.86
2019,17,Jun,1.84
2019,18,Jun,1.04
2019,19,Jun,4.58
2019,20,Jun,13
2019,21,Jun,8.31
2019,22,Jun,5.01
2019,23,Jun,2.43
2019,24,Jun,5.87
2019,25,Jun,29.4
2019,26,Jun,10.32
2019,27,Jun,9.65
2019,28,Jun,7.64
2019,29,Jun,5.01
2019,30,Jun,4.15
1921,1,Jul,9.85
1921,2,Jul,9.5
1921,3,Jul,9.15
1921,4,Jul,9.5
1921,5,Jul,9.5
1921,6,Jul,14
1921,7,Jul,22
1921,8,Jul,22
1921,9,Jul,22
1921,10,Jul,18
1921,11,Jul,20
1921,12,Jul,26
1921,13,Jul,22
1921,14,Jul,22
1921,15,Jul,23
1921,16,Jul,22
1921,17,Jul,19
1921,18,Jul,21
1921,19,Jul,19
1921,20,Jul,22
1921,21,Jul,32
1921,22,Jul,30
1921,23,Jul,29
1921,24,Jul,34
1921,25,Jul,31
1921,26,Jul,27
1921,27,Jul,28
1921,28,Jul,28
1921,29,Jul,43
1921,30,Jul,69
1921,31,Jul,136
1922,1,Jul,15
1922,2,Jul,16
1922,3,Jul,16
1922,4,Jul,16
1922,5,Jul,15
1922,6,Jul,15
1922,7,Jul,16
1922,8,Jul,15
1922,9,Jul,18
1922,10,Jul,17
1922,11,Jul,18
1922,12,Jul,29
1922,13,Jul,27
1922,14,Jul,30
1922,15,Jul,28
1922,16,Jul,26
1922,17,Jul,70
1922,18,Jul,63
1922,19,Jul,71
1922,20,Jul,70
1922,21,Jul,66
1922,22,Jul,54
1922,23,Jul,54
1922,24,Jul,45
1922,25,Jul,45
1922,26,Jul,37
1922,27,Jul,37
1922,28,Jul,36
1922,29,Jul,35
1922,30,Jul,39
1922,31,Jul,39
1923,1,Jul,26
1923,2,Jul,24
1923,3,Jul,18
1923,4,Jul,18
1923,5,Jul,18
1923,6,Jul,18
1923,7,Jul,19
1923,8,Jul,19
1923,9,Jul,21
1923,10,Jul,28
1923,11,Jul,24
1923,12,Jul,21
1923,13,Jul,27
1923,14,Jul,21
1923,15,Jul,18
1923,16,Jul,18
1923,17,Jul,16
1923,18,Jul,14
1923,19,Jul,14
1923,20,Jul,18
1923,21,Jul,22
1923,22,Jul,18
1923,23,Jul,18
1923,24,Jul,22
1923,25,Jul,24
1923,26,Jul,21
1923,27,Jul,20
1923,28,Jul,39
1923,29,Jul,51
1923,30,Jul,56
1923,31,Jul,50
1924,1,Jul,27
1924,2,Jul,26
1924,3,Jul,25
1924,4,Jul,25
1924,5,Jul,27
1924,6,Jul,37
1924,7,Jul,47
1924,8,Jul,54
1924,9,Jul,56
1924,10,Jul,52
1924,11,Jul,54
1924,12,Jul,52
1924,13,Jul,56
1924,14,Jul,51
1924,15,Jul,51
1924,16,Jul,51
1924,17,Jul,51
1924,18,Jul,85
1924,19,Jul,74
1924,20,Jul,47
1924,21,Jul,43
1924,22,Jul,41
1924,23,Jul,40
1924,24,Jul,65
1924,25,Jul,60
1924,26,Jul,56
1924,27,Jul,51
1924,28,Jul,55
1924,29,Jul,102
1924,30,Jul,94
1924,31,Jul,85
1925,1,Jul,22
1925,2,Jul,23
1925,3,Jul,21
1925,4,Jul,20
1925,5,Jul,19
1925,6,Jul,18
1925,7,Jul,18
1925,8,Jul,17
1925,9,Jul,17
1925,10,Jul,22
1925,11,Jul,31
1925,12,Jul,29
1925,13,Jul,27
1925,14,Jul,47
1925,15,Jul,53
1925,16,Jul,62
1925,17,Jul,52
1925,18,Jul,47
1925,19,Jul,40
1925,20,Jul,38
1925,21,Jul,41
1925,22,Jul,52
1925,23,Jul,81
1925,24,Jul,62
1925,25,Jul,56
1925,26,Jul,58
1925,27,Jul,55
1925,28,Jul,56
1925,29,Jul,63
1925,30,Jul,56
1925,31,Jul,51
1926,1,Jul,28
1926,2,Jul,34
1926,3,Jul,32
1926,4,Jul,28
1926,5,Jul,28
1926,6,Jul,25
1926,7,Jul,36
1926,8,Jul,25
1926,9,Jul,24
1926,10,Jul,22
1926,11,Jul,35
1926,12,Jul,22
1926,13,Jul,110
1926,14,Jul,91
1926,15,Jul,72
1926,16,Jul,58
1926,17,Jul,45
1926,18,Jul,41
1926,19,Jul,37
1926,20,Jul,33
1926,21,Jul,28
1926,22,Jul,26
1926,23,Jul,25
1926,24,Jul,34
1926,25,Jul,33
1926,26,Jul,30
1926,27,Jul,28
1926,28,Jul,28
1926,29,Jul,29
1926,30,Jul,43
1926,31,Jul,41
1927,1,Jul,21
1927,2,Jul,20
1927,3,Jul,22
1927,4,Jul,28
1927,5,Jul,37
1927,6,Jul,49
1927,7,Jul,51
1927,8,Jul,44
1927,9,Jul,40
1927,10,Jul,35
1927,11,Jul,37
1927,12,Jul,33
1927,13,Jul,28
1927,14,Jul,28
1927,15,Jul,28
1927,16,Jul,28
1927,17,Jul,28
1927,18,Jul,28
1927,19,Jul,31
1927,20,Jul,34
1927,21,Jul,37
1927,22,Jul,52
1927,23,Jul,112
1927,24,Jul,232
1927,25,Jul,164
1927,26,Jul,218
1927,27,Jul,158
1927,28,Jul,150
1927,29,Jul,232
1927,30,Jul,236
1927,31,Jul,172
1928,1,Jul,63
1928,2,Jul,98
1928,3,Jul,106
1928,4,Jul,99
1928,5,Jul,106
1928,6,Jul,81
1928,7,Jul,72
1928,8,Jul,104
1928,9,Jul,124
1928,10,Jul,111
1928,11,Jul,164
1928,12,Jul,144
1928,13,Jul,128
1928,14,Jul,104
1928,15,Jul,87
1928,16,Jul,73
1928,17,Jul,96
1928,18,Jul,250
1928,19,Jul,283
1928,20,Jul,157
1928,21,Jul,116
1928,22,Jul,94
1928,23,Jul,186
1928,24,Jul,131
1928,25,Jul,105
1928,26,Jul,94
1928,27,Jul,81
1928,28,Jul,76
1928,29,Jul,62
1928,30,Jul,58
1928,31,Jul,55
1929,1,Jul,29
1929,2,Jul,27
1929,3,Jul,28
1929,4,Jul,34
1929,5,Jul,35
1929,6,Jul,35
1929,7,Jul,28
1929,8,Jul,27
1929,9,Jul,27
1929,10,Jul,25
1929,11,Jul,24
1929,12,Jul,23
1929,13,Jul,30
1929,14,Jul,37
1929,15,Jul,39
1929,16,Jul,35
1929,17,Jul,28
1929,18,Jul,27
1929,19,Jul,26
1929,20,Jul,25
1929,21,Jul,26
1929,22,Jul,23
1929,23,Jul,24
1929,24,Jul,26
1929,25,Jul,33
1929,26,Jul,32
1929,27,Jul,35
1929,28,Jul,54
1929,29,Jul,121
1929,30,Jul,168
1929,31,Jul,116
1930,1,Jul,130
1930,2,Jul,88
1930,3,Jul,63
1930,4,Jul,58
1930,5,Jul,153
1930,6,Jul,149
1930,7,Jul,106
1930,8,Jul,74
1930,9,Jul,63
1930,10,Jul,55
1930,11,Jul,136
1930,12,Jul,94
1930,13,Jul,72
1930,14,Jul,85
1930,15,Jul,73
1930,16,Jul,70
1930,17,Jul,60
1930,18,Jul,53
1930,19,Jul,46
1930,20,Jul,44
1930,21,Jul,61
1930,22,Jul,83
1930,23,Jul,71
1930,24,Jul,70
1930,25,Jul,72
1930,26,Jul,164
1930,27,Jul,144
1930,28,Jul,102
1930,29,Jul,80
1930,30,Jul,88
1930,31,Jul,98
1931,1,Jul,13
1931,2,Jul,14
1931,3,Jul,17
1931,4,Jul,15
1931,5,Jul,13
1931,6,Jul,12
1931,7,Jul,11
1931,8,Jul,10
1931,9,Jul,10
1931,10,Jul,10
1931,11,Jul,9.85
1931,12,Jul,9.5
1931,13,Jul,9.15
1931,14,Jul,8.8
1931,15,Jul,8.8
1931,16,Jul,9.15
1931,17,Jul,9.5
1931,18,Jul,12
1931,19,Jul,12
1931,20,Jul,11
1931,21,Jul,10
1931,22,Jul,9.85
1931,23,Jul,10
1931,24,Jul,9.85
1931,25,Jul,9.5
1931,26,Jul,13
1931,27,Jul,13
1931,28,Jul,16
1931,29,Jul,21
1931,30,Jul,24
1931,31,Jul,22
1932,1,Jul,13
1932,2,Jul,11
1932,3,Jul,9.85
1932,4,Jul,9.85
1932,5,Jul,9.15
1932,6,Jul,9.15
1932,7,Jul,16
1932,8,Jul,107
1932,9,Jul,86
1932,10,Jul,60
1932,11,Jul,43
1932,12,Jul,40
1932,13,Jul,45
1932,14,Jul,60
1932,15,Jul,45
1932,16,Jul,35
1932,17,Jul,25
1932,18,Jul,22
1932,19,Jul,23
1932,20,Jul,23
1932,21,Jul,22
1932,22,Jul,22
1932,23,Jul,27
1932,24,Jul,122
1932,25,Jul,316
1932,26,Jul,372
1932,27,Jul,163
1932,28,Jul,94
1932,29,Jul,77
1932,30,Jul,70
1932,31,Jul,58
1933,1,Jul,36
1933,2,Jul,39
1933,3,Jul,44
1933,4,Jul,37
1933,5,Jul,36
1933,6,Jul,38
1933,7,Jul,45
1933,8,Jul,54
1933,9,Jul,71
1933,10,Jul,77
1933,11,Jul,98
1933,12,Jul,124
1933,13,Jul,127
1933,14,Jul,153
1933,15,Jul,164
1933,16,Jul,157
1933,17,Jul,199
1933,18,Jul,154
1933,19,Jul,137
1933,20,Jul,131
1933,21,Jul,128
1933,22,Jul,130
1933,23,Jul,122
1933,24,Jul,144
1933,25,Jul,118
1933,26,Jul,106
1933,27,Jul,94
1933,28,Jul,88
1933,29,Jul,178
1933,30,Jul,183
1933,31,Jul,254
1934,1,Jul,24
1934,2,Jul,23
1934,3,Jul,27
1934,4,Jul,26
1934,5,Jul,33
1934,6,Jul,161
1934,7,Jul,112
1934,8,Jul,94
1934,9,Jul,75
1934,10,Jul,62
1934,11,Jul,57
1934,12,Jul,45
1934,13,Jul,45
1934,14,Jul,45
1934,15,Jul,42
1934,16,Jul,37
1934,17,Jul,31
1934,18,Jul,31
1934,19,Jul,29
1934,20,Jul,29
1934,21,Jul,32
1934,22,Jul,31
1934,23,Jul,29
1934,24,Jul,34
1934,25,Jul,30
1934,26,Jul,28
1934,27,Jul,37
1934,28,Jul,59
1934,29,Jul,88
1934,30,Jul,148
1934,31,Jul,118
1935,1,Jul,121
1935,2,Jul,122
1935,3,Jul,131
1935,4,Jul,134
1935,5,Jul,136
1935,6,Jul,106
1935,7,Jul,108
1935,8,Jul,94
1935,9,Jul,72
1935,10,Jul,74
1935,11,Jul,63
1935,12,Jul,45
1935,13,Jul,67
1935,14,Jul,63
1935,15,Jul,54
1935,16,Jul,45
1935,17,Jul,41
1935,18,Jul,39
1935,19,Jul,67
1935,20,Jul,66
1935,21,Jul,64
1935,22,Jul,45
1935,23,Jul,36
1935,24,Jul,34
1935,25,Jul,42
1935,26,Jul,37
1935,27,Jul,31
1935,28,Jul,45
1935,29,Jul,51
1935,30,Jul,65
1935,31,Jul,87
1936,1,Jul,44
